Alert_ID,Snapshot_Date,Week,Week_Index,SKU,Site,SKU Desc,Site Desc,Site Type,Category,Start Inventory,Total Forecast/Order,Start Backorder,Total Demand,Planned Prod,Confirm Prod,Total Supply,End. Backorder,End. Inventory,Days of Coverage,Lead Time,Target Safety Stock (in Days),Target Safety Stock (in Units),Cycle Stock (in Days),Cycle Stock (in Units),Target Max Stock (in Days),Target Max Stock (in Units),MSTN Thresold,ESTN Thresold,MSTN%,ESTN%,Shortage,Excess,Business Unit,Alert Type,Priority,Alert,SKU_Category,W1_Priority_Flag,W2_Shortage_Excess_Qty,W3_Days_to_Alert,W4_SKU_Importance,Priority_Score,RCA_Summary,Agentic_RCA
,2026-03-31,2026-03-08,5,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,811,84,0,84,0,0,0,0,727,60.6,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-15,6,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,727,98,0,98,0,0,0,0,629,44.9,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-22,7,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,629,85,0,85,0,0,0,0,544,44.8,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-29,8,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,544,113,0,113,0,708,708,0,1139,70.6,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-05,9,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,1139,105,0,105,0,0,0,0,1034,68.9,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-12,10,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,1034,115,0,115,0,0,0,0,919,55.9,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-19,11,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,919,114,0,114,0,0,0,0,805,49.4,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-26,12,SKU_0005,DC_03,Medical Device for SKU_0005,Atlanta Distribution Center,DC,Medical Devices & Diagnostics,805,116,0,116,0,265,265,0,954,57.6,4,28,377,28,377,110,1486,377,1486,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
BD-20260331-00151,2026-03-31,2026-02-08,1,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,1499,101,0,101,0,734,734,0,2132,147.8,3,28,421,21,316,103,1553,421,1553,100,37,0,579,MDS,High ESTN,P1,Critical Excess,B,100,37,100,66,78,"Opening Stock (1,499) + Aggressive Supply (734) exceeds Forecast (101).","Opening inventory of 1499 and supply of 734 exceed the demand of 101, resulting in a projected surplus of 2132. This inventory levels violates the maximum stock threshold of 1553 units by 579 units, increasing holding risk."
BD-20260331-00152,2026-03-31,2026-02-15,2,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,2132,108,0,108,0,287,287,0,2311,149.8,3,28,421,21,316,103,1553,421,1553,100,48,0,758,MDS,High ESTN,P1,Critical Excess,B,100,48,50,66,71,"High Opening Stock (2,132) + Supply (287) exceeds Max Stock (1,553) vs Demand (108).","Opening inventory of 2132 and supply of 287 exceed the demand of 108, resulting in a projected surplus of 2311. This inventory levels violates the maximum stock threshold of 1553 units by 758 units, increasing holding risk."
BD-20260331-00153,2026-03-31,2026-02-22,3,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,2311,105,0,105,0,203,203,0,2409,160.6,3,28,421,21,316,103,1553,421,1553,100,55,0,856,MDS,High ESTN,P1,Critical Excess,B,100,55,33,66,70,"High Opening Stock (2,311) + Supply (203) exceeds Max Stock (1,553) vs Demand (105).","Opening inventory of 2311 and supply of 203 exceed the demand of 105, resulting in a projected surplus of 2409. This inventory levels violates the maximum stock threshold of 1553 units by 856 units, increasing holding risk."
BD-20260331-00154,2026-03-31,2026-03-01,4,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,2409,132,0,132,0,0,0,0,2277,120.8,3,28,421,21,316,103,1553,421,1553,100,46,0,724,MDS,High ESTN,P1,Critical Excess,B,100,46,25,66,65,"High Opening Stock (2,409) + Supply (0) exceeds Max Stock (1,553) vs Demand (132).","Opening inventory of 2409 and supply of 0 exceed the demand of 132, resulting in a projected surplus of 2277. This inventory levels violates the maximum stock threshold of 1553 units by 724 units, increasing holding risk."
BD-20260331-00155,2026-03-31,2026-03-08,5,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,2277,76,0,76,0,0,0,0,2201,202.7,3,28,421,21,316,103,1553,421,1553,100,41,0,648,MDS,High ESTN,P1,Critical Excess,B,100,41,20,66,63,"High Opening Stock (2,277) + Supply (0) exceeds Max Stock (1,553) vs Demand (76).","Opening inventory of 2277 and supply of 0 exceed the demand of 76, resulting in a projected surplus of 2201. This inventory levels violates the maximum stock threshold of 1553 units by 648 units, increasing holding risk."
BD-20260331-00156,2026-03-31,2026-03-15,6,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,2201,120,0,120,265,0,265,0,2346,136.8,3,28,421,21,316,103,1553,421,1553,100,51,0,793,MDS,High ESTN,P1,Critical Excess,B,100,51,16,66,65,"High Opening Stock (2,201) + Supply (265) exceeds Max Stock (1,553) vs Demand (120).","Opening inventory of 2201 and supply of 265 exceed the demand of 120, resulting in a projected surplus of 2346. This inventory levels violates the maximum stock threshold of 1553 units by 793 units, increasing holding risk."
BD-20260331-00157,2026-03-31,2026-03-22,7,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,2346,116,0,116,0,687,687,0,2917,176.0,3,28,421,21,316,103,1553,421,1553,100,87,0,1364,MDS,High ESTN,P1,Critical Excess,B,100,87,14,66,75,"High Opening Stock (2,346) + Supply (687) exceeds Max Stock (1,553) vs Demand (116).","Opening inventory of 2346 and supply of 687 exceed the demand of 116, resulting in a projected surplus of 2917. This inventory levels violates the maximum stock threshold of 1553 units by 1364 units, increasing holding risk."
BD-20260331-00158,2026-03-31,2026-03-29,8,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,2917,106,0,106,302,0,302,0,3113,205.6,3,28,421,21,316,103,1553,421,1553,100,100,0,1560,MDS,High ESTN,P1,Critical Excess,B,100,100,12,66,79,"High Opening Stock (2,917) + Supply (302) exceeds Max Stock (1,553) vs Demand (106).","Opening inventory of 2917 and supply of 302 exceed the demand of 106, resulting in a projected surplus of 3113. This inventory levels violates the maximum stock threshold of 1553 units by 1560 units, increasing holding risk."
BD-20260331-00159,2026-03-31,2026-04-05,9,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,3113,95,0,95,0,719,719,0,3737,275.4,3,28,421,21,316,103,1553,421,1553,100,140,0,2184,MDS,High ESTN,P1,Critical Excess,B,100,100,11,66,79,"High Opening Stock (3,113) + Supply (719) exceeds Max Stock (1,553) vs Demand (95).","Opening inventory of 3113 and supply of 719 exceed the demand of 95, resulting in a projected surplus of 3737. This inventory levels violates the maximum stock threshold of 1553 units by 2184 units, increasing holding risk."
BD-20260331-00160,2026-03-31,2026-04-12,10,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,3737,109,0,109,0,249,249,0,3877,249.0,3,28,421,21,316,103,1553,421,1553,100,149,0,2324,MDS,High ESTN,P1,Critical Excess,B,100,100,10,66,79,"High Opening Stock (3,737) + Supply (249) exceeds Max Stock (1,553) vs Demand (109).","Opening inventory of 3737 and supply of 249 exceed the demand of 109, resulting in a projected surplus of 3877. This inventory levels violates the maximum stock threshold of 1553 units by 2324 units, increasing holding risk."
BD-20260331-00161,2026-03-31,2026-04-19,11,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,3877,130,0,130,0,295,295,0,4042,217.6,3,28,421,21,316,103,1553,421,1553,100,160,0,2489,MDS,High ESTN,P1,Critical Excess,B,100,100,9,66,78,"High Opening Stock (3,877) + Supply (295) exceeds Max Stock (1,553) vs Demand (130).","Opening inventory of 3877 and supply of 295 exceed the demand of 130, resulting in a projected surplus of 4042. This inventory levels violates the maximum stock threshold of 1553 units by 2489 units, increasing holding risk."
BD-20260331-00162,2026-03-31,2026-04-26,12,SKU_0005,DC_04,Medical Device for SKU_0005,Los Angeles Distribution Center,DC,Medical Devices & Diagnostics,4042,73,0,73,0,0,0,0,3969,380.6,3,28,421,21,316,103,1553,421,1553,100,155,0,2416,MDS,High ESTN,P1,Critical Excess,B,100,100,8,66,78,"High Opening Stock (4,042) + Supply (0) exceeds Max Stock (1,553) vs Demand (73).","Opening inventory of 4042 and supply of 0 exceed the demand of 73, resulting in a projected surplus of 3969. This inventory levels violates the maximum stock threshold of 1553 units by 2416 units, increasing holding risk."
,2026-03-31,2026-02-08,1,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,398,71,0,71,84,0,84,0,411,40.5,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-02-15,2,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,411,86,0,86,0,479,479,0,804,65.4,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-02-22,3,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,804,92,0,92,241,0,241,0,953,72.5,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-01,4,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,953,97,0,97,0,0,0,0,856,61.8,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-08,5,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,856,87,0,87,93,0,93,0,862,69.4,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-15,6,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,862,72,0,72,0,0,0,0,790,76.8,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-22,7,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,790,76,0,76,0,0,0,0,714,65.8,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-03-29,8,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,714,62,0,62,0,0,0,0,652,73.6,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-05,9,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,652,94,0,94,0,146,146,0,704,52.4,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-12,10,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,704,77,0,77,0,199,199,0,826,75.1,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-19,11,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,826,95,0,95,0,0,0,0,731,53.9,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-26,12,SKU_0005,DC_05,Medical Device for SKU_0005,New York Distribution Center,DC,Medical Devices & Diagnostics,731,74,0,74,0,225,225,0,882,83.4,4,28,322,28,322,92,1062,322,1062,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-02-08,1,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,3779,1320,0,1320,0,1226,1226,0,3685,19.5,4,28,1687,28,1687,96,5806,1687,5806,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-02-15,2,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,3685,606,0,606,0,2560,2560,0,5639,65.1,4,28,1687,28,1687,96,5806,1687,5806,100,0,0,0,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-02-22,3,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,5639,172,0,172,1190,0,1190,0,6657,270.9,4,28,1687,28,1687,96,5806,1687,5806,100,14,0,851,MDS,None,None,Healthy,B,0,0,0,0,0,,
BD-20260331-00163,2026-03-31,2026-03-01,4,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,6657,0,0,0,811,0,811,0,7468,0.0,4,28,1687,28,1687,96,5806,1687,5806,100,28,0,1662,MDS,High ESTN,P1,Critical Excess,B,100,28,25,66,60,"Opening Stock (6,657) + Inbound Supply (811) vs Zero Demand, exceeds Max Stock (5,806).","Opening inventory of 6657 and supply of 811 exceed the demand of 0, resulting in a projected surplus of 7468. This inventory levels violates the maximum stock threshold of 5806 units by 1662 units, increasing holding risk."
BD-20260331-00164,2026-03-31,2026-03-08,5,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,7468,141,0,141,0,1348,1348,0,8675,430.7,4,28,1687,28,1687,96,5806,1687,5806,100,49,0,2869,MDS,High ESTN,P1,Critical Excess,B,100,49,20,66,65,"High Opening Stock (7,468) + Supply (1,348) exceeds Max Stock (5,806) vs Demand (141).","Opening inventory of 7468 and supply of 1348 exceed the demand of 141, resulting in a projected surplus of 8675. This inventory levels violates the maximum stock threshold of 5806 units by 2869 units, increasing holding risk."
BD-20260331-00165,2026-03-31,2026-03-15,6,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,8675,922,0,922,892,0,892,0,8645,65.6,4,28,1687,28,1687,96,5806,1687,5806,100,48,0,2839,MDS,High ESTN,P1,Critical Excess,B,100,48,16,66,64,"High Opening Stock (8,675) + Supply (892) exceeds Max Stock (5,806) vs Demand (922).","Opening inventory of 8675 and supply of 892 exceed the demand of 922, resulting in a projected surplus of 8645. This inventory levels violates the maximum stock threshold of 5806 units by 2839 units, increasing holding risk."
BD-20260331-00166,2026-03-31,2026-03-22,7,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,8645,708,0,708,0,979,979,0,8916,88.2,4,28,1687,28,1687,96,5806,1687,5806,100,53,0,3110,MDS,High ESTN,P1,Critical Excess,B,100,53,14,66,65,"High Opening Stock (8,645) + Supply (979) exceeds Max Stock (5,806) vs Demand (708).","Opening inventory of 8645 and supply of 979 exceed the demand of 708, resulting in a projected surplus of 8916. This inventory levels violates the maximum stock threshold of 5806 units by 3110 units, increasing holding risk."
BD-20260331-00167,2026-03-31,2026-03-29,8,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,8916,865,0,865,0,0,0,0,8051,65.2,4,28,1687,28,1687,96,5806,1687,5806,100,38,0,2245,MDS,High ESTN,P1,Critical Excess,B,100,38,12,66,60,"High Opening Stock (8,916) + Supply (0) exceeds Max Stock (5,806) vs Demand (865).","Opening inventory of 8916 and supply of 0 exceed the demand of 865, resulting in a projected surplus of 8051. This inventory levels violates the maximum stock threshold of 5806 units by 2245 units, increasing holding risk."
BD-20260331-00168,2026-03-31,2026-04-05,9,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,8051,697,0,697,0,0,0,0,7354,73.9,4,28,1687,28,1687,96,5806,1687,5806,100,26,0,1548,MDS,High ESTN,P1,Critical Excess,B,100,26,11,66,57,"High Opening Stock (8,051) + Supply (0) exceeds Max Stock (5,806) vs Demand (697).","Opening inventory of 8051 and supply of 0 exceed the demand of 697, resulting in a projected surplus of 7354. This inventory levels violates the maximum stock threshold of 5806 units by 1548 units, increasing holding risk."
BD-20260331-00169,2026-03-31,2026-04-12,10,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,7354,600,0,600,813,0,813,0,7567,88.3,4,28,1687,28,1687,96,5806,1687,5806,100,30,0,1761,MDS,High ESTN,P1,Critical Excess,B,100,30,10,66,58,"High Opening Stock (7,354) + Supply (813) exceeds Max Stock (5,806) vs Demand (600).","Opening inventory of 7354 and supply of 813 exceed the demand of 600, resulting in a projected surplus of 7567. This inventory levels violates the maximum stock threshold of 5806 units by 1761 units, increasing holding risk."
,2026-03-31,2026-04-19,11,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,7567,944,0,944,0,0,0,0,6623,49.1,4,28,1687,28,1687,96,5806,1687,5806,100,14,0,817,MDS,None,None,Healthy,B,0,0,0,0,0,,
,2026-03-31,2026-04-26,12,SKU_0005,FAC_01,Medical Device for SKU_0005,BD Manufacturing Facility - New Jersey,Factory,Medical Devices & Diagnostics,6623,0,0,0,0,0,0,0,6623,0.0,4,28,1687,28,1687,96,5806,1687,5806,100,14,0,817,MDS,None,None,Healthy,B,0,0,0,0,0,,
